CRASH_ID,UNIT_NBR,UNIT_DESC_ID,VEH_PARKED_FL,VEH_HNR_FL,VEH_LIC_STATE_ID,VIN,VEH_MOD_YEAR,VEH_COLOR_ID,VEH_MAKE_ID,VEH_MOD_ID,VEH_BODY_STYL_ID,EMER_RESPNDR_FL,OWNR_ZIP,FIN_RESP_PROOF_ID,FIN_RESP_TYPE_ID,VEH_DMAG_AREA_1_ID,VEH_DMAG_SCL_1_ID,FORCE_DIR_1_ID,VEH_DMAG_AREA_2_ID,VEH_DMAG_SCL_2_ID,FORCE_DIR_2_ID,VEH_INVENTORIED_FL,VEH_TRANSP_NAME,VEH_TRANSP_DEST,CONTRIB_FACTR_1_ID,CONTRIB_FACTR_2_ID,CONTRIB_FACTR_P1_ID,VEH_TRVL_DIR_ID,FIRST_HARM_EVT_INV_ID,INCAP_INJRY_CNT,NONINCAP_INJRY_CNT,POSS_INJRY_CNT,NON_INJRY_CNT,UNKN_INJRY_CNT,TOT_INJRY_CNT,DEATH_CNT
14899029,1,MOTOR VEHICLE,N,N,TX,1HD4CAM12XK138007,1999,BLK,HARLEY-DAVIDSON,UNKNOWN,MOTORCYCLE,Y,79924,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,1,NA,NA,NA,N,DRIVER,TRAFFIC,OTHER (EXPLAIN IN NARRATIVE),NA,NA,NORTH,Y,0,0,0,1,0,0,0
14899284,1,MOTOR VEHICLE,N,N,TX,1HFSC1806YA400277,2000,BLK,HONDA,UNKNOWN,MOTORCYCLE,N,78541,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,11,NA,NA,NA,Y,PAPO'S WRECKER,"5 3/4 N. CONWAY MISSION, TX 78572",FAILED TO DRIVE IN SINGLE LANE,UNDER INFLUENCE - ALCOHOL,NA,EAST,Y,1,0,0,0,0,1,0
14900449,1,MOTOR VEHICLE,N,N,TX,1HD1KEM13DB680287,NA,SIL,HARLEY-DAVIDSON,UNKNOWN,MOTORCYCLE,N,76135,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 4,12,NA,NA,NA,N,TEXAS TOWING,"4520 EBBTIDE COURT, FORT WORTH",DISREGARD STOP SIGN OR LIGHT,NA,DRIVER INATTENTION,EAST,Y,1,0,0,0,0,1,0
14900471,1,MOTOR VEHICLE,N,N,TX,1HD4LE219CC427111,NA,BLK,HARLEY-DAVIDSON,UNKNOWN,MOTORCYCLE,N,78660,1,LIABILITY INSURANCE POLICY,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,9,NA,NA,NA,Y,TRI CITY TOWING,1415 CENTRAL COMMERCE CIR,FAILED TO CONTROL SPEED,NA,NA,NORTHEAST,Y,0,1,0,0,0,1,0
14901157,2,MOTOR VEHICLE,N,N,TX,JKAEXMJ15CDA99277,NA,RED,KAWASAKI,UNKNOWN,MOTORCYCLE,Y,79762,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 6,12,NA,NA,NA,N,NEAL POOL,"2714 KEYSTONE, ODESSA TX",NONE,NA,NA,SOUTH,Y,1,0,0,0,0,1,0
14901415,1,MOTOR VEHICLE,N,N,TX,JS1GW71A652104169,2005,SIL,SUZUKI,NA,MOTORCYCLE,N,76031,1,LIABILITY INSURANCE POLICY,DISTRIBUTED LEFT SIDE DAMAGE PARALLEL IMPACT,DAMAGED 4,11,NA,NA,NA,N,,,UNSAFE SPEED,NA,ANIMAL ON ROAD- WILD,SOUTHEAST,Y,0,0,0,1,0,0,0
14901419,1,MOTOR VEHICLE,N,N,TX,JKBVNAE15WA080841,1998,BLK,KAWASAKI,UNKNOWN,MOTORCYCLE,N,75446,1,PROOF OF LIABILITY INSURANCE,DISTRIBUTED LEFT SIDE DAMAGE PARALLEL IMPACT,DAMAGED 1 MINIMUM,11,DISTRIBUTED RIGHT SIDE DAMAGE PARALLEL IMPACT,DAMAGED 1 MINIMUM,1,N,DRIVER,DRIVEN AWAY,FAILED TO DRIVE IN SINGLE LANE,NA,FAULTY EVASIVE ACTION,SOUTH,Y,0,0,0,1,0,0,0
14902076,2,MOTOR VEHICLE,N,N,TX,1HD1FRW176Y635006,2006,MAR,HARLEY-DAVIDSON,NA,MOTORCYCLE,N,77034,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,N,DRIVEN FROM SCENE,,NONE,NA,NA,SOUTH,Y,0,0,0,2,0,0,0
14902598,1,MOTOR VEHICLE,N,N,TX,1HD4CAM12XK138007,1999,BLK,HARLEY-DAVIDSON,NA,MOTORCYCLE,N,79924,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 1 MINIMUM,12,NA,NA,NA,N,OWNER,TRAFFIC,FAILED TO CONTROL SPEED,NA,NA,NORTH,Y,0,1,0,0,0,1,0
14902687,1,MOTOR VEHICLE,N,N,TX,JKAZX4P117A013086,2007,BLK,KAWASAKI,NA,MOTORCYCLE,Y,78741,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 4,12,NA,NA,NA,Y,SOUTHSIDE WRECKER INC,SOUTHSIDE WRECKER INC,FAILED TO CONTROL SPEED,NA,UNDER INFLUENCE - ALCOHOL,SOUTH,Y,0,0,1,0,0,1,0
14905780,2,MOTOR VEHICLE,N,N,TX,JKAEXMJ159DA40657,NA,RED,KAWASAKI,NA,MOTORCYCLE,N,77083,2,NA,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,12,NA,NA,NA,N,,,NONE,NA,NA,SOUTH,Y,0,0,1,0,0,1,0
14905933,1,MOTOR VEHICLE,N,N,TX,1HD1BFV13EB031479,NA,BLK,HARLEY-DAVIDSON,UNKNOWN,MOTORCYCLE,N,76179,1,PROOF OF LIABILITY INSURANCE,FRONT END (RIGHT)  DAMAGE PARTIAL CONTACT,DAMAGED 1 MINIMUM,NA,FRONT END DAMAGE CONCENTRATED IMPACT,DAMAGED 1 MINIMUM,NA,N,DRIVEN AWAY,BY FRIEND,WRONG SIDE - APPROACH OR INTERSECTION,DRIVER INATTENTION,NA,NORTH,Y,1,0,0,0,0,1,0
14906268,1,MOTOR VEHICLE,N,N,TX,1HD1GV4128K333654,NA,YEL,HARLEY-DAVIDSON,UNKNOWN,MOTORCYCLE,N,76640,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,Y,,,UNDER INFLUENCE - ALCOHOL,NA,NA,NORTH,Y,0,0,1,0,0,1,0
14906557,1,MOTOR VEHICLE,N,N,TX,1HD1CGP413K416899,2003,SIL,HARLEY-DAVIDSON,UNKNOWN,MOTORCYCLE,N,76082,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,9,NA,NA,NA,N,,,OTHER (EXPLAIN IN NARRATIVE),NA,NA,NORTH,Y,1,0,0,0,0,1,0
14909385,2,MOTOR VEHICLE,N,N,TX,1HD1BWB1X5Y085847,2006,RED,HARLEY-DAVIDSON,NA,MOTORCYCLE,N,78723,1,LIABILITY INSURANCE POLICY,DISTRIBUTED LEFT SIDE DAMAGE PARALLEL IMPACT,DAMAGED 3,9,FRONT END (RIGHT)  DAMAGE PARTIAL CONTACT,DAMAGED 1 MINIMUM,3,N,AVILES AND GABES WRECKER,AVILES AND GABES WRECKER,NONE,NA,NA,SOUTH,Y,0,0,1,0,0,1,0
14909430,2,MOTOR VEHICLE,N,N,TX,JH2PC35054M501147,2004,YEL,HONDA,NA,MOTORCYCLE,N,78108,1,PROOF OF LIABILITY INSURANCE,FRONT END (LEFT) DAMAGE PARTIAL CONTACT,DAMAGED 2,11,NA,NA,NA,N,,,NONE,NA,NA,EAST,Y,0,0,1,0,0,1,0
14909455,2,MOTOR VEHICLE,N,N,TX,JKBVNKA185A014214,2005,BLK,KAWASAKI,NA,MOTORCYCLE,N,78660,1,PROOF OF LIABILITY INSURANCE,RIGHT SIDE DAMAGE ANGULAR IMPACT,DAMAGED 1 MINIMUM,3,DISTRIBUTED LEFT SIDE DAMAGE PARALLEL IMPACT,DAMAGED 2,9,N,MENNOS TOWING,2600 GARDENIA DR,NONE,NA,NA,SOUTH,Y,0,1,0,0,0,1,0
14909681,2,MOTOR VEHICLE,N,N,TX,5HD1FCW103Y611910,2003,BLU,HARLEY-DAVIDSON,NA,MOTORCYCLE,N,76180,1,PROOF OF LIABILITY INSURANCE,FRONT END (RIGHT)  DAMAGE PARTIAL CONTACT,DAMAGED 3,1,NA,NA,NA,N,NOT TOWED,NOT TOWED,NONE,NA,NA,WEST,Y,0,0,0,1,0,0,0
14910330,2,MOTOR VEHICLE,N,N,TX,1HD1GX4169K324825,NA,BLK,HARLEY-DAVIDSON,UNKNOWN,MOTORCYCLE,N,,1,NA,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,12,NA,NA,NA,Y,VANCE WRECKER,508 WISCONSIN,NONE,NA,NA,SOUTH,Y,1,0,0,0,0,1,0
14912824,3,MOTOR VEHICLE,N,N,TX,JS1VP53A882102420,NA,BLU,SUZUKI,NA,MOTORCYCLE,N,79924,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,6,NA,NA,NA,N,EXTREME TOWING,11615 RAILROAD,NONE,NA,NA,EAST,N,0,0,1,0,0,1,0
14913732,1,MOTOR VEHICLE,N,N,TX,1HD1LC310FC407193,NA,BLK,HARLEY-DAVIDSON,NA,MOTORCYCLE,N,75068,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,N,SIGNATURE TOWING,"1204 MUNICIPAL AVE, PLANO , TX 75074",FAILED TO CONTROL SPEED,UNDER INFLUENCE - ALCOHOL,NA,EAST,Y,1,0,0,0,0,1,0
14914416,1,MOTOR VEHICLE,N,N,TX,1HD1GDV122Y306161,2002,BLU,HARLEY-DAVIDSON,UNKNOWN,MOTORCYCLE,N,78501,2,NA,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,9,N,BRONCO,10213 N. 25TH ST MCALLEN TX 78504,FAILED TO CONTROL SPEED,NA,NA,NORTHWEST,Y,1,0,0,0,0,1,0
14915359,2,MOTOR VEHICLE,N,N,TX,JKAZXCE168A003569,NA,GRN,KAWASAKI,NA,MOTORCYCLE,N,77338,1,LIABILITY INSURANCE POLICY,FRONT END (LEFT) DAMAGE PARTIAL CONTACT,DAMAGED 1 MINIMUM,11,NA,NA,NA,N,,,NONE,NA,NA,SOUTH,Y,0,0,0,1,0,0,0
14915445,1,MOTOR VEHICLE,N,N,TX,JS1GR7KAX72113952,2007,BLK,SUZUKI,NA,MOTORCYCLE,N,76018,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,12,NA,NA,NA,Y,DAVES HIWAY WRECKER,3010 HARDROCK RD,FAILED TO CONTROL SPEED,FAULTY EVASIVE ACTION,DRIVER INATTENTION,NORTH,Y,0,1,0,0,0,1,0
14915600,2,MOTOR VEHICLE,N,N,TX,SMT600FM11J112365,2001,MUL,NA,NA,MOTORCYCLE,N,79928,1,PROOF OF LIABILITY INSURANCE,RIGHT FRONT QUARTER DAMAGE ANGULAR IMPACT,DAMAGED 3,2,RIGHT FRONT QUARTER DAMAGE ANGULAR IMPACT,DAMAGED 3,2,N,DRIVER,TRAFFIC,DRIVER INATTENTION,NA,NA,NORTHEAST,Y,0,0,1,0,0,1,0
14916274,1,MOTOR VEHICLE,N,N,TX,1HD1GEV162K401587,2002,BLK,HARLEY-DAVIDSON,UNKNOWN,MOTORCYCLE,N,77316,1,LIABILITY INSURANCE POLICY,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 4,12,RIGHT FRONT QUARTER DAMAGE ANGULAR IMPACT,DAMAGED 2,1,N,STOWES,"STOWES, 21587 EVA, MONTGOMERY, TX 77356",FAULTY EVASIVE ACTION,NA,FAILED TO CONTROL SPEED,EAST,Y,1,0,0,0,0,1,0
14916528,1,MOTOR VEHICLE,N,N,FL,JKBVNAA12WA075053,1998,BLK,YAMAHA,UNKNOWN,MOTORCYCLE,N,32210,2,NA,FRONT END (LEFT) DAMAGE PARTIAL CONTACT,NO DAMAGE,12,NA,NA,NA,N,1ST CHOICE/ 936-336-2617,"3920 BEAUMONT, LIBERTY, TX 77575",FAILED TO CONTROL SPEED,NA,NA,EAST,Y,0,0,0,1,0,0,0
14916528,2,MOTOR VEHICLE,N,N,TX,JKAEXVD176A098815,2006,BLK,KAWASAKI,UNKNOWN,MOTORCYCLE,N,79924,2,NA,BACK END (RIGHT) DAMAGE PARTIAL CONTACT,DAMAGED 1 MINIMUM,6,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,N,1ST CHOICE/ 936-336-2617,"3920 BEAUMONT, LIBERTY, TX 77575",NONE,NA,NA,EAST,Y,1,0,0,0,0,1,0
14917647,4,MOTOR VEHICLE,Y,N,TX,1HD1CLP184K404197,2004,BLK,HARLEY-DAVIDSON,NA,MOTORCYCLE,N,78741,1,PROOF OF LIABILITY INSURANCE,BACK END DAMAGE CONCENTRATED IMPACT,DAMAGED 2,6,FRONT END DAMAGE CONCENTRATED IMPACT,DAMAGED 2,12,N,,,NONE,NA,NA,NORTHEAST,N,0,0,0,0,0,0,0
14919216,2,MOTOR VEHICLE,N,N,TX,JYAVP02E1YA006790,2000,WHI,YAMAHA,NA,MOTORCYCLE,N,78501,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,N,,DRIVEN AWAY,NONE,NA,NA,NORTH,Y,0,0,0,1,0,0,0
14919494,1,MOTOR VEHICLE,N,N,TX,1HD1KGM10DB632984,NA,BLU,HARLEY-DAVIDSON,UNKNOWN,MOTORCYCLE,N,77450,1,LIABILITY INSURANCE POLICY,FRONT END DAMAGE CONCENTRATED IMPACT,DAMAGED 3,12,NA,NA,NA,N,PRIVATE PARTY,,UNSAFE SPEED,NA,NA,NORTH,Y,0,0,1,0,0,1,0
14919717,2,MOTOR VEHICLE,N,N,TX,MLHMC4101C5201800,NA,BLU,HONDA,NA,MOTORCYCLE,N,,1,PROOF OF LIABILITY INSURANCE,RIGHT SIDE DAMAGE ANGULAR IMPACT,DAMAGED 1 MINIMUM,2,BACK END DAMAGE DISTRIBUTED IMPACT,DAMAGED 1 MINIMUM,6,N,,,NONE,NA,NA,NORTHWEST,Y,0,1,0,0,0,1,0
14920080,1,MOTOR VEHICLE,N,N,TX,1HD1JL5129Y038802,NA,BLK,HARLEY-DAVIDSON,UNKNOWN,MOTORCYCLE,N,78539,2,NA,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,12,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,3,N,BERT OGDEN TOWING,"4221 S BU 281, EDINBURG, TX 78539",FAILED TO DRIVE IN SINGLE LANE,NA,NA,EAST,Y,0,1,0,0,0,1,0
14921295,1,MOTOR VEHICLE,N,Y,TX,JYARJ06E24A019796,2004,BLK,YAMAHA,NA,MOTORCYCLE,N,75234,1,LIABILITY INSURANCE POLICY,BACK END DAMAGE DISTRIBUTED IMPACT,DAMAGED 3,9,NA,NA,NA,Y,HESTERS,HERSTERS,NONE,NA,NA,NORTHEAST,Y,0,0,0,0,1,0,0
14921834,2,MOTOR VEHICLE,N,N,TX,1HFSC43067A700327,2007,BLK,HONDA,NA,MOTORCYCLE,N,76209,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,11,NA,NA,NA,N,AKERS WRECKER,"715 DALLAS DRIVE, DENTON, TX 76202",NONE,NA,NA,NORTH,Y,1,0,0,0,0,1,0
14921877,2,MOTOR VEHICLE,N,N,TX,1HD1BWV16DB025724,NA,BLU,HARLEY-DAVIDSON,NA,MOTORCYCLE,N,77386,1,PROOF OF LIABILITY INSURANCE,BACK END DAMAGE CONCENTRATED IMPACT,DAMAGED 1 MINIMUM,6,NA,NA,NA,N,DRIVER,DRIVEN OF SCENE,NONE,NA,NA,WEST,Y,0,0,0,1,0,0,0
14923320,2,MOTOR VEHICLE,N,N,TX,JH2PC37044M106793,2004,BLU,HONDA,UNKNOWN,MOTORCYCLE,N,79605,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,10,NA,NA,NA,N,NOT TOWED,,SPEEDING - (OVERLIMIT),NA,NA,WEST,Y,0,1,0,0,0,1,0
14923729,2,MOTOR VEHICLE,N,N,TX,JKAEXMJ11ADA61994,NA,RED,KAWASAKI,NA,MOTORCYCLE,N,78741,1,PROOF OF LIABILITY INSURANCE,LEFT FRONT QUARTER DAMAGE ANGULAR IMPACT,DAMAGED 1 MINIMUM,9,NA,NA,NA,N,ATX-VIP TOWING SERVICES,ATX-VIP TOWING SERVICES,NONE,NA,NA,SOUTH,Y,0,0,1,0,0,1,0
14923953,1,MOTOR VEHICLE,N,N,TX,JH2AF5812FK302228,NA,WHI,HONDA,UNKNOWN,MOTORCYCLE,N,78258,1,LIABILITY INSURANCE POLICY,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,12,NA,NA,NA,Y,CLARK AUTO CARE,CLARK AUTO CARE,FAILED TO CONTROL SPEED,NA,HAD BEEN DRINKING,WEST,Y,0,1,0,0,0,1,0
14925109,2,MOTOR VEHICLE,N,N,TX,1HD1GN4129K320162,NA,RED,HARLEY-DAVIDSON,NA,MOTORCYCLE,N,77632,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,12,NA,NA,NA,,TAKEN AWAY BY FAMILY,,NONE,NA,NA,SOUTHWEST,Y,0,0,0,1,0,0,0
14925263,1,MOTOR VEHICLE,N,N,TX,1HD1BPL13TY040931,1996,BLK,HARLEY-DAVIDSON,NA,MOTORCYCLE,N,75061,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,12,NA,NA,NA,Y,PRO TOW WRECKER,IRVING AUTO POUND,UNSAFE SPEED,NA,UNDER INFLUENCE - ALCOHOL,WEST,Y,0,1,0,0,0,1,0
14925505,3,MOTOR VEHICLE,N,N,TX,1HD1BX5188Y024230,NA,MUL,HARLEY-DAVIDSON,UNKNOWN,MOTORCYCLE,N,78218,1,LIABILITY INSURANCE POLICY,FRONT END DAMAGE CONCENTRATED IMPACT,DAMAGED 2,1,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,9,N,TEXAS TOWING,GROWDON POUND,NONE,NA,NA,NORTH,Y,0,0,0,0,0,0,1
14925546,2,MOTOR VEHICLE,N,N,TX,1HD1CGP17XK129529,1999,PLE,HARLEY-DAVIDSON,NA,MOTORCYCLE,N,76026,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 2,12,NA,NA,NA,N,,,NONE,NA,NA,EAST,Y,0,1,0,0,0,1,0
14926725,1,MOTOR VEHICLE,N,N,TX,1V9FV31A44R116744,2004,BLK,UNKNOWN,UNKNOWN,MOTORCYCLE,N,77573,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,12,NA,NA,NA,Y,"BOSONE, INC","BOSONE, INC",NONE,NA,NA,EAST,Y,0,1,0,0,0,1,0
14926725,1,MOTOR VEHICLE,N,N,TX,1V9FV31A44R116744,2004,BLK,UNKNOWN,UNKNOWN,MOTORCYCLE,N,77573,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,12,NA,NA,NA,Y,"BOSONE, INC","BOSONE, INC",NONE,NA,NA,EAST,Y,0,1,0,0,0,1,0
14927427,2,MOTOR VEHICLE,N,N,TX,1HD1JD51X8YD51852,NA,BLU,HARLEY-DAVIDSON,NA,MOTORCYCLE,N,77521,2,NA,RIGHT SIDE DAMAGE ANGULAR IMPACT,DAMAGED 2,3,NA,NA,NA,N,HWY 90 WRECKER,5552 N. MAIN  PH# (832) 475-5776,NONE,NA,NA,NORTH,Y,1,0,0,0,0,1,0
14928885,2,MOTOR VEHICLE,N,N,TX,JH2PC35075M600781,2005,RED,HONDA,NA,MOTORCYCLE,N,75211,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,11,NA,NA,NA,Y,CONTRACT WRECKER,"1955 VILBIG, DALLAS, TEXAS",NONE,NA,NA,EAST,Y,0,1,0,0,0,1,0
14929575,2,MOTOR VEHICLE,N,N,TX,1HD1GXM1XFC312473,NA,BLK,HARLEY-DAVIDSON,UNKNOWN,MOTORCYCLE,N,75040,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,5,NA,NA,NA,Y,CONTRACT WRECKER,POLICE AUTO POUND,NONE,NA,NA,NORTHWEST,Y,1,0,0,0,0,1,0
14930521,1,MOTOR VEHICLE,N,N,TX,SMT600FM11J120729,2001,BLU,NA,NA,MOTORCYCLE,N,78737,1,LIABILITY INSURANCE POLICY,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,12,NA,NA,NA,N,SOUTHSIDE WRECKER INC,SOUTHSIDE WRECKER INC,FAILED TO CONTROL SPEED,DISREGARD TURN MARKS AT INTERSECTION,NA,WEST,Y,1,0,0,0,0,1,0
14930818,2,MOTOR VEHICLE,N,N,TX,2BXNBDD27FV002465,NA,WHI,CAN-AM,NA,MOTORCYCLE,N,75462,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE CONCENTRATED IMPACT,DAMAGED 1 MINIMUM,6,NA,NA,NA,N,NOT TOWED,,NONE,NA,NA,WEST,Y,0,0,0,1,0,0,0
14931654,1,MOTOR VEHICLE,N,N,TX,1HD1DAL18KY505998,1989,WHI,HARLEY-DAVIDSON,UNKNOWN,MOTORCYCLE,N,78608,1,LIABILITY INSURANCE POLICY,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,Y,ASAP TOWING,"6046 WILLIAMS DR, GEORGETOWN, TX 78633",UNDER INFLUENCE - DRUG,NA,HAD BEEN DRINKING,NORTHWEST,Y,1,0,0,0,0,1,0
14932523,2,MOTOR VEHICLE,Y,N,TX,JS1GN7DA562119567,2006,RED,SUZUKI,NA,MOTORCYCLE,N,75833,2,NA,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,3,NA,NA,NA,N,,,NONE,NA,NA,EAST,Y,0,0,0,0,0,0,0
14932523,3,MOTOR VEHICLE,Y,N,TX,1HFSC52666A300536,2006,BLK,HONDA,NA,MOTORCYCLE,N,75852,2,NA,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,3,NA,NA,NA,N,,,NONE,NA,NA,EAST,N,0,0,0,0,0,0,0
14932523,4,MOTOR VEHICLE,Y,N,TX,1HD1FDV151Y660161,2001,BLU,HARLEY-DAVIDSON,NA,MOTORCYCLE,N,77650,2,NA,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,3,NA,NA,NA,N,,,NONE,NA,NA,EAST,N,0,0,0,0,0,0,0
14932694,2,MOTOR VEHICLE,N,N,OK,JYAVM01E16A091413,2006,BLU,YAMAHA,UNKNOWN,MOTORCYCLE,N,78758,1,LIABILITY INSURANCE POLICY,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 3,10,NA,NA,NA,N,LAKESIDE,YARD,NONE,NA,NA,NORTH,Y,1,0,0,0,0,1,1
14932787,2,MOTOR VEHICLE,N,N,TX,JH2RC53557M000220,2007,RED,HONDA,NA,MOTORCYCLE,N,78597,2,NA,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,3,NA,NA,NA,N,LEFT AT LOCATION BY DRIVER,,NONE,NA,NA,NORTH,Y,0,0,1,0,0,1,0
14934317,1,MOTOR VEHICLE,N,N,TX,JYARJ16E2CA026736,NA,GRY,YAMAHA,NA,MOTORCYCLE,N,78758,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 5,12,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 5,11,N,HERNANDEZ WRECKER SERVICE,HERNANDEZ WRECKER SERVICE,FAILED TO CONTROL SPEED,NA,DRIVER INATTENTION,SOUTH,Y,0,0,0,1,0,0,0
14934714,2,MOTOR VEHICLE,N,N,TX,JYAVG04E6DA016464,NA,BLU,YAMAHA,UNKNOWN,MOTORCYCLE,N,75935,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,N,,,NONE,NA,NA,SOUTH,Y,0,2,0,0,0,2,0
14935162,2,MOTOR VEHICLE,N,N,TX,JH2PF01126K400750,2006,BLU,HONDA,UNKNOWN,MOTORCYCLE,N,77043,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,N,,PARKED AT 10100 HAMMERLY,NONE,NA,NA,EAST,Y,0,1,0,0,0,1,0
14936103,2,MOTOR VEHICLE,N,N,TX,1HD1CGP195K423463,2005,BLK,HARLEY-DAVIDSON,UNKNOWN,MOTORCYCLE,N,77511,1,LIABILITY INSURANCE POLICY,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 4,12,NA,NA,NA,N,LAWRENCE WRECKER,3540 N GORDON ST,NONE,NA,NA,EAST,Y,1,0,0,0,0,1,0
14936734,2,MOTOR VEHICLE,N,Y,TX,JH2PC2102VM800659,1997,BLK,HONDA,UNKNOWN,MOTORCYCLE,N,79763,1,PROOF OF LIABILITY INSURANCE,BACK END DAMAGE DISTRIBUTED IMPACT,DAMAGED 1 MINIMUM,6,NA,NA,NA,,,,CHANGED LANE WHEN UNSAFE,NA,NA,WEST,Y,0,0,0,1,0,0,0
14937066,2,MOTOR VEHICLE,N,N,TX,JYARJ16EXEA030987,NA,GRY,YAMAHA,UNKNOWN,MOTORCYCLE,N,78043,2,NA,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,12,NA,NA,NA,Y,CABELLO WRECKER SERVICE,"2601 GUADALUPE ST. LAREDO, TX",NONE,NA,NA,NORTH,Y,0,0,1,0,0,1,0
