CRASH_ID,UNIT_NBR,UNIT_DESC_ID,VEH_PARKED_FL,VEH_HNR_FL,VEH_LIC_STATE_ID,VIN,VEH_MOD_YEAR,VEH_COLOR_ID,VEH_MAKE_ID,VEH_MOD_ID,VEH_BODY_STYL_ID,EMER_RESPNDR_FL,OWNR_ZIP,FIN_RESP_PROOF_ID,FIN_RESP_TYPE_ID,VEH_DMAG_AREA_1_ID,VEH_DMAG_SCL_1_ID,FORCE_DIR_1_ID,VEH_DMAG_AREA_2_ID,VEH_DMAG_SCL_2_ID,FORCE_DIR_2_ID,VEH_INVENTORIED_FL,VEH_TRANSP_NAME,VEH_TRANSP_DEST,CONTRIB_FACTR_1_ID,CONTRIB_FACTR_2_ID,CONTRIB_FACTR_P1_ID,VEH_TRVL_DIR_ID,FIRST_HARM_EVT_INV_ID,INCAP_INJRY_CNT,NONINCAP_INJRY_CNT,POSS_INJRY_CNT,NON_INJRY_CNT,UNKN_INJRY_CNT,TOT_INJRY_CNT,DEATH_CNT
15023070,1,MOTOR VEHICLE,N,N,TX,1HD1JBB161Y066556,2001,BLK,HARLEY-DAVIDSON,UNKNOWN,MOTORCYCLE,N,75755,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,N,,,UNDER INFLUENCE - ALCOHOL,DISREGARD STOP SIGN OR LIGHT,NA,WEST,Y,1,0,0,0,0,1,0
15024559,2,MOTOR VEHICLE,Y,N,TX,JYARN39E1FA000791,NA,RED,YAMAHA,UNKNOWN,MOTORCYCLE,N,77706,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE CONCENTRATED IMPACT,DAMAGED 1 MINIMUM,1,NA,NA,NA,N,DRIVER,DRIVEN AWAY,NONE,NA,NA,SOUTH,Y,0,0,0,0,0,0,0
15024640,1,MOTOR VEHICLE,N,N,TX,JKBZGNA129A019346,NA,BLK,KAWASAKI,UNKNOWN,MOTORCYCLE,N,78374,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 2,12,NA,NA,NA,N,PORTLAND WRECKER,PORTLAND WRECKER SERVICE,FOLLOWED TOO CLOSELY,UNSAFE SPEED,NA,NORTH,Y,0,0,0,1,0,0,0
15025146,2,MOTOR VEHICLE,N,N,TX,SJN548791B1388100,2000,BLU,HARLEY-DAVIDSON,NA,MOTORCYCLE,N,78550,2,NA,LEFT SIDE DAMAGE ANGULAR IMPACT,DAMAGED 1 MINIMUM,9,NA,NA,NA,N,DOUBLE A WRECKER,"502 W JACKSON, HARLINGEN",NONE,NA,NA,SOUTHEAST,Y,1,0,0,0,0,1,0
15026408,1,MOTOR VEHICLE,N,N,TX,JKAZX4R179A013612,NA,GRN,KAWASAKI,NA,MOTORCYCLE,N,75042,3,LIABILITY INSURANCE POLICY,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 3,12,RIGHT SIDE DAMAGE ANGULAR IMPACT,DAMAGED 2,3,Y,CONTRACT WRECKER,"1955 VILBIG, DALLAS, TEXAS",FOLLOWED TOO CLOSELY,NA,NA,EAST,Y,0,0,1,0,0,1,0
15028018,2,MOTOR VEHICLE,N,N,TX,MLHNC5216F5102380,NA,RED,HONDA,NA,MOTORCYCLE,N,77095,2,NA,DISTRIBUTED RIGHT SIDE DAMAGE PARALLEL IMPACT,DAMAGED 2,3,FRONT END DAMAGE CONCENTRATED IMPACT,NO DAMAGE,12,N,NORTHWAY WRECKER CHIP #891,7938 WRIGHT RD. #B,NONE,NA,NA,NORTH,Y,0,0,0,1,0,0,0
15028293,1,MOTOR VEHICLE,N,N,TX,JS1VS53A6W2104081,1998,RED,SUZUKI,NA,MOTORCYCLE,N,75703,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 1 MINIMUM,NA,LEFT FRONT QUARTER DAMAGE ANGULAR IMPACT,DAMAGED 1 MINIMUM,NA,N,,,FAILED TO CONTROL SPEED,NA,NA,NORTH,Y,0,0,0,1,0,0,0
15028553,1,MOTOR VEHICLE,N,N,TX,MLCCH41A1E1600826,NA,SIL,SUZUKI,NA,MOTORCYCLE,N,79938,1,LIABILITY INSURANCE POLICY,FRONT END DAMAGE CONCENTRATED IMPACT,DAMAGED 1 MINIMUM,12,FRONT END (RIGHT)  DAMAGE PARTIAL CONTACT,DAMAGED 2,1,Y,SOHLE,11615 RAILROAD,WRONG WAY - ONE WAY ROAD,NA,NA,SOUTH,Y,0,1,0,0,0,1,0
15029878,2,MOTOR VEHICLE,Y,N,TX,JH2SC5152DK100092,NA,BLK,HONDA,NA,MOTORCYCLE,N,78613,1,LIABILITY INSURANCE POLICY,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,6,NA,NA,NA,N,LAKESIDE TOWING (512)259-6620,"911 QUEST PARKWAY, CEDAR PARK, TX 78613",NONE,NA,NA,SOUTHEAST,Y,0,0,0,0,0,0,0
15030269,1,MOTOR VEHICLE,N,N,TX,1HFSC52646A303139,2006,BLK,HONDA,UNKNOWN,MOTORCYCLE,N,76116,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,12,NA,NA,NA,N,BRAD'S TOWING,"1630 RIVERVIEW DR. LEWISVILLE, TX.",NONE,NA,NA,SOUTH,Y,0,1,0,0,0,1,0
15033863,1,MOTOR VEHICLE,N,N,TX,JH2RC50438K410393,NA,SIL,HONDA,UNKNOWN,MOTORCYCLE,N,76258,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE DISTRIBUTED IMPACT,NO DAMAGE,12,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,N,BRAD'S TOWING,"1630 RIVERVIEW DRIVE, LEWISVILLE, TEXAS",FOLLOWED TOO CLOSELY,FAILED TO CONTROL SPEED,NA,NORTHWEST,Y,1,0,0,0,0,1,0
15034103,1,MOTOR VEHICLE,N,N,TX,JS1VY51A012102563,2001,BLU,SUZUKI,UNKNOWN,MOTORCYCLE,N,75021,2,NA,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,9,NA,NA,NA,Y,CONTRACT WRECKER,GARLAND PD CITY POUND,SPEEDING - (OVERLIMIT),FLEEING OR EVADING POLICE,NA,NORTHWEST,Y,1,0,0,0,0,1,0
15034589,2,MOTOR VEHICLE,N,N,TX,1HFSC18071A502483,2001,BLK,HONDA,NA,MOTORCYCLE,N,75126,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,Y,EASTLAKE WRECKER,"306 E BROAD, FORNEY, TX 75126",NONE,NA,NA,NORTH,Y,1,0,0,0,0,1,0
15035341,2,MOTOR VEHICLE,N,N,TX,JKAZRCD12CA026562,NA,ONG,KAWASAKI,UNKNOWN,MOTORCYCLE,N,79752,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,1,NA,NA,NA,N,NEAL POOL REKER SERVICE,"1117 S. GRANT ODESSA, TEXAS",NONE,NA,NA,EAST,Y,0,1,0,0,0,1,0
15035829,2,MOTOR VEHICLE,N,N,TX,1HD1LF322CC424454,NA,BLK,HARLEY-DAVIDSON,UNKNOWN,MOTORCYCLE,N,77706,1,PROOF OF LIABILITY INSURANCE,BACK END DAMAGE DISTRIBUTED IMPACT,DAMAGED 3,6,RIGHT SIDE DAMAGE ANGULAR IMPACT,DAMAGED 3,3,N,DOUG'S,WRECKER LOT,NONE,NA,NA,SOUTH,Y,0,1,0,0,0,1,0
15037132,1,MOTOR VEHICLE,N,N,TX,JKAEXEE19GDA20974,NA,RED,KAWASAKI,NA,MOTORCYCLE,N,75243,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,Y,JORDAN TOWING,"601 DIGITAL, PLANO, TX 75075",UNSAFE SPEED,NA,NA,NORTHWEST,Y,1,0,0,0,0,1,0
15038126,2,MOTOR VEHICLE,N,N,TX,1HD1KRM16EB667896,NA,BLK,HARLEY-DAVIDSON,UNKNOWN,MOTORCYCLE,N,76065,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 3,12,BACK END DAMAGE DISTRIBUTED IMPACT,DAMAGED 3,6,Y,BEARDS TOWING,"5033 SUN VALLEY DR. FORT WORTH,TX 76119",NONE,NA,NA,NORTHEAST,Y,0,0,1,0,0,1,0
15040449,2,MOTOR VEHICLE,N,N,TX,1HD1BXB1X2Y034737,2002,BLK,HARLEY-DAVIDSON,UNKNOWN,MOTORCYCLE,N,79756,2,NA,NA,NA,NA,NA,NA,NA,N,OWNER,OWNER,NONE,NA,NA,SOUTHWEST,Y,0,0,0,1,0,0,0
15040954,2,MOTOR VEHICLE,N,N,TX,JYAVP33E8BA000394,NA,MAR,YAMAHA,UNKNOWN,MOTORCYCLE,N,78417,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,12,NA,NA,NA,N,ERIKA'S WRECKER,2528 HOLLY RD,NONE,NA,NA,WEST,Y,0,0,0,0,0,0,1
15041118,2,MOTOR VEHICLE,N,N,TX,1HD1GHL10WY319684,1998,BLU,HARLEY-DAVIDSON,NA,MOTORCYCLE,N,77662,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 3,12,NA,NA,NA,N,RAY'S,240 W FREEWAY   769-5175,NONE,NA,NA,WEST,Y,1,0,0,0,0,1,0
15042053,2,MOTOR VEHICLE,N,N,TX,1HD1KBM1XGB647127,NA,BLK,HARLEY-DAVIDSON,NA,MOTORCYCLE,N,77375,2,NA,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,N,FAST TOW,2305 LYONS,NONE,NA,NA,EAST,Y,0,0,1,0,0,1,0
15042729,2,MOTOR VEHICLE,Y,N,TX,4K7S81358YC009326,2002,WHI,UNKNOWN,UNKNOWN,MOTORCYCLE,N,77520,1,PROOF OF LIABILITY INSURANCE,RIGHT SIDE DAMAGE ANGULAR IMPACT,DAMAGED 2,9,LEFT SIDE DAMAGE ANGULAR IMPACT,DAMAGED 2,9,N,,,NONE,NA,NA,NORTH,N,0,0,0,0,0,0,0
15042729,2,MOTOR VEHICLE,Y,N,TX,4K7S81358YC009326,2002,WHI,UNKNOWN,UNKNOWN,MOTORCYCLE,N,77520,1,PROOF OF LIABILITY INSURANCE,RIGHT SIDE DAMAGE ANGULAR IMPACT,DAMAGED 2,9,LEFT SIDE DAMAGE ANGULAR IMPACT,DAMAGED 2,9,N,,,NONE,NA,NA,NORTH,N,0,0,0,0,0,0,0
15043102,1,MOTOR VEHICLE,N,N,TX,JYA5AHE0XWA009362,1998,WHI,YAMAHA,NA,MOTORCYCLE,N,76501,2,NA,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,3,NA,NA,NA,N,,,FAILED TO CONTROL SPEED,FAILED TO DRIVE IN SINGLE LANE,DRIVER INATTENTION,SOUTHWEST,Y,0,1,0,0,0,1,0
15043779,2,MOTOR VEHICLE,N,N,TX,JKAEXEE19GDA21266,NA,GRN,KAWASAKI,NA,MOTORCYCLE,N,77345,1,PROOF OF LIABILITY INSURANCE,RIGHT SIDE AND TOP DAMAGE ROLLOVER EFFECTS,DAMAGED 4,NA,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 3,NA,Y,ANGEL WRECKER SERVICE,11360 EASTEX FRWY,NONE,NA,NA,NORTH,N,1,0,0,0,0,1,0
15044036,2,MOTOR VEHICLE,N,N,TX,JS1VS55AX52117251,2005,MUL,ISUZU,UNKNOWN,MOTORCYCLE,N,77414,2,NA,FRONT END DAMAGE CONCENTRATED IMPACT,DAMAGED 3,12,NA,NA,NA,N,,,NONE,NA,NA,SOUTH,Y,1,0,0,0,0,1,0
15044196,2,MOTOR VEHICLE,N,N,TX,1HD1TEN13EB961471,NA,SIL,HARLEY-DAVIDSON,UNKNOWN,MOTORCYCLE,N,75022,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,Y,MITCHEM WRECKER SERVICE,"5715 W. IH 20 BIG SPRING, TX 79720",NONE,NA,NA,NORTH,Y,1,0,0,0,0,1,0
15044241,1,MOTOR VEHICLE,N,N,TX,JH2SC57057M302235,2007,BLK,HONDA,NA,MOTORCYCLE,N,75068,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,12,NA,NA,NA,N,,,IMPROPER START FROM PARKED POSITION,NA,OTHER (EXPLAIN IN NARRATIVE),NORTHWEST,Y,0,0,0,1,0,0,0
15044779,1,MOTOR VEHICLE,N,N,TX,1HD4CFM10RY221027,1994,BLU,HARLEY-DAVIDSON,UNKNOWN,MOTORCYCLE,N,75929,2,NA,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,11,NA,NA,NA,N,,,NONE,NA,NA,WEST,Y,0,0,1,0,0,1,0
15045342,1,MOTOR VEHICLE,N,N,TX,JH2PC35055M601881,2005,GRN,HONDA,NA,MOTORCYCLE,N,75028,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,12,NA,NA,NA,N,PRO TOW,PRO TOW,FAILED TO CONTROL SPEED,DRIVER INATTENTION,NA,EAST,Y,0,0,1,0,0,1,0
15046786,2,MOTOR VEHICLE,N,N,TX,4MZJX03DX63602177,2006,BLK,BUELL,NA,MOTORCYCLE,N,77007,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,N,ELITE COLLISION #807,1733 ENNIS  713.523.3338,NONE,NA,NA,EAST,Y,0,0,1,0,0,1,0
15047870,2,MOTOR VEHICLE,N,N,TX,1HFSC46052A011089,2002,PLE,HONDA,UNKNOWN,MOTORCYCLE,N,78233,1,PROOF OF LIABILITY INSURANCE,FRONT END (RIGHT)  DAMAGE PARTIAL CONTACT,DAMAGED 2,1,LEFT SIDE DAMAGE ANGULAR IMPACT,DAMAGED 3,9,N,,,NONE,NA,NA,NORTHWEST,Y,0,0,1,0,0,1,0
15048668,2,MOTOR VEHICLE,N,N,TX,1HD1GX4189K304432,NA,BLK,HARLEY-DAVIDSON,UNKNOWN,MOTORCYCLE,N,75071,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 7 HIGHEST,12,NA,NA,NA,N,ROPERS,ROPERS 1625 N MCDONALD ST MCKINNEY TX 75,NONE,NA,NA,SOUTH,Y,1,0,0,0,0,1,0
15050038,2,MOTOR VEHICLE,N,N,TX,5N8017309,1982,RED,YAMAHA,NA,MOTORCYCLE,N,29640,1,LIABILITY INSURANCE POLICY,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 2,12,NA,NA,NA,,,,NONE,NA,NA,SOUTH,Y,0,0,0,1,0,0,0
15050067,1,MOTOR VEHICLE,N,N,TX,JKAEXMF16RA040450,1994,BLK,KAWASAKI,UNKNOWN,MOTORCYCLE,N,78747,1,LIABILITY INSURANCE POLICY,FRONT END DAMAGE CONCENTRATED IMPACT,DAMAGED 6,12,DISTRIBUTED LEFT SIDE DAMAGE PARALLEL IMPACT,DAMAGED 6,9,N,ROCHAS TOWING SERVICE,ROCHAS TOWING SERVICE,NONE,NA,NA,EAST,Y,0,0,1,0,0,1,0
15050068,2,MOTOR VEHICLE,N,N,TX,JH2PC40087M007396,2007,BLK,HONDA,NA,MOTORCYCLE,N,63645,1,LIABILITY INSURANCE POLICY,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 2,12,NA,NA,NA,N,620 LAKESIDE TOWING,620 LAKESIDE TOWING,NONE,NA,NA,WEST,Y,0,1,0,0,0,1,0
15050662,2,MOTOR VEHICLE,N,N,OK,1HD1CT316FC419865,NA,ONG,HARLEY-DAVIDSON,NA,MOTORCYCLE,N,79413,1,LIABILITY INSURANCE POLICY,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,6,NA,NA,NA,N,LUBBOCK WRECKER,LUBBOCK WRECKER  3209 SLATON HWY   806-7,NONE,NA,NA,WEST,Y,0,1,0,0,0,1,0
15051763,2,MOTOR VEHICLE,N,N,TX,JKAEXEE16GDA21497,NA,GRY,KAWASAKI,NA,MOTORCYCLE,N,78405,2,NA,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,3,NA,NA,NA,Y,ACE-1 WRECKER,IMPOUND,NONE,NA,NA,NORTH,Y,0,1,0,0,0,1,0
15052485,1,MOTOR VEHICLE,N,N,TX,SMT900K1XET621217,NA,BLK,NA,NA,MOTORCYCLE,N,77339,1,LIABILITY INSURANCE POLICY,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,N,HUMBLE TOWING,16711 EASTEX,NONE,NA,NA,SOUTH,Y,0,0,1,0,0,1,0
15052787,1,MOTOR VEHICLE,N,N,TX,JH2PC3509XM004686,1999,RED,HONDA,NA,MOTORCYCLE,N,75236,2,NA,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,12,NA,NA,NA,Y,CONTRACT WRECKER,"1955 VILBIG, DALLAS, TEXAS",FAILED TO DRIVE IN SINGLE LANE,NA,NA,WEST,Y,0,0,0,0,0,0,1
15053089,2,MOTOR VEHICLE,N,N,TX,JYAVP11E08A106127,NA,BLK,YAMAHA,NA,MOTORCYCLE,N,76543,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,N,GOODE'S AUTOMOTIVE  (254)526-2774,"5209 S 195  KILLEEN, TX  76549",NONE,NA,NA,WEST,Y,0,0,1,0,0,1,0
15069514,1,MOTOR VEHICLE,N,N,TX,4MZKP13CX23500812,2002,BLK,BUELL,NA,MOTORCYCLE,N,78254,2,NA,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 5,12,NA,NA,NA,N,TEXAS TOWING,GROWDON POUND,UNDER INFLUENCE - ALCOHOL,NA,OVERTAKE AND PASS INSUFFICIENT CLEARANCE,NORTH,Y,1,0,0,0,0,1,0
15069529,1,MOTOR VEHICLE,N,N,TX,JS1GR7HA912105890,2001,BLK,SUZUKI,NA,MOTORCYCLE,N,75098,2,NA,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,9,NA,NA,NA,Y,CONTRACT WRECKER,"1955 VILBIG, DALLAS, TEXAS",SPEEDING - (OVERLIMIT),UNDER INFLUENCE - ALCOHOL,NA,SOUTHWEST,Y,1,0,0,0,0,1,0
15070323,1,MOTOR VEHICLE,N,N,TX,1HD1HFH468K804101,NA,BLK,HONDA,UNKNOWN,MOTORCYCLE,N,76001,1,LIABILITY INSURANCE POLICY,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,N,,,FAILED TO CONTROL SPEED,UNDER INFLUENCE - ALCOHOL,NA,SOUTH,Y,0,1,0,0,0,1,0
15070399,1,MOTOR VEHICLE,N,N,TX,1HD1FCW12YY604732,2000,RED,HARLEY-DAVIDSON,NA,MOTORCYCLE,N,77044,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 1 MINIMUM,12,NA,NA,NA,N,UNKNOWN,UNKNOWN,NA,NA,SPEEDING - (OVERLIMIT),EAST,Y,0,1,0,0,0,1,0
15071287,2,MOTOR VEHICLE,N,N,TX,JH2RC5346EK700022,NA,BLU,HONDA,UNKNOWN,MOTORCYCLE,N,77845,1,PROOF OF LIABILITY INSURANCE,LEFT SIDE DAMAGE ANGULAR IMPACT,DAMAGED 2,12,NA,NA,NA,N,EXCEL,"1804 FINFEATHER, BRYAN",NONE,NA,NA,SOUTH,Y,1,0,0,0,0,1,0
15072109,1,MOTOR VEHICLE,N,N,TX,JS1GR7HA412105909,2001,BLK,SUZUKI,UNKNOWN,MOTORCYCLE,N,77048,1,PROOF OF LIABILITY INSURANCE,DISTRIBUTED LEFT SIDE DAMAGE PARALLEL IMPACT,DAMAGED 2,9,DISTRIBUTED RIGHT SIDE DAMAGE PARALLEL IMPACT,DAMAGED 1 MINIMUM,3,N,WILLIAM WHITE,"5326 TAVENOR LN HOUSTON, TX 77048",UNSAFE SPEED,NA,NA,WEST,Y,0,1,0,0,0,1,0
15077180,2,MOTOR VEHICLE,N,N,TX,JH2SC68G7CK000467,NA,WHI,HONDA,UNKNOWN,MOTORCYCLE,N,79549,1,PROOF OF LIABILITY INSURANCE,DISTRIBUTED RIGHT SIDE DAMAGE PARALLEL IMPACT,DAMAGED 1 MINIMUM,3,DISTRIBUTED LEFT SIDE DAMAGE PARALLEL IMPACT,DAMAGED 1 MINIMUM,9,N,DRIVER,REMOVED,NONE,NA,NA,SOUTH,Y,0,0,0,1,0,0,0
15078068,1,MOTOR VEHICLE,N,N,TX,JYAVN05EXEA005313,NA,WHI,YAMAHA,UNKNOWN,MOTORCYCLE,N,76116,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE CONCENTRATED IMPACT,DAMAGED 1 MINIMUM,NA,RIGHT SIDE DAMAGE ANGULAR IMPACT,DAMAGED 1 MINIMUM,NA,N,GUY SIMONS,"2500 BRENNAN AVE FW, TX",DISREGARD STOP AND GO SIGNAL,NA,NA,EAST,Y,0,0,1,0,0,1,0
15080148,1,MOTOR VEHICLE,N,N,TX,1HD1MAM16AB854075,NA,BLU,HARLEY-DAVIDSON,NA,MOTORCYCLE,N,78558,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,11,NA,NA,NA,Y,A&A AUTO & WRECKER SERVICES,"8025 SH 107 EDINBURG, TX 78542",FAILED TO DRIVE IN SINGLE LANE,NA,HAD BEEN DRINKING,WEST,Y,0,1,0,0,0,1,0
15081679,1,MOTOR VEHICLE,N,N,TX,JS1GN7DA172109118,2007,BLK,SUZUKI,NA,MOTORCYCLE,N,78046,1,LIABILITY INSURANCE POLICY,DISTRIBUTED LEFT SIDE DAMAGE PARALLEL IMPACT,DAMAGED 4,10,DISTRIBUTED RIGHT SIDE DAMAGE PARALLEL IMPACT,DAMAGED 4,2,N,CITY TOWING,1205 N JARVIS,FAILED TO CONTROL SPEED,NA,NA,NORTH,Y,0,1,0,0,0,1,0
15084379,1,MOTOR VEHICLE,N,N,TX,1HD1BKL11XY042671,1999,PLE,HARLEY-DAVIDSON,UNKNOWN,MOTORCYCLE,N,76365,1,LIABILITY INSURANCE POLICY,FRONT END DAMAGE CONCENTRATED IMPACT,DAMAGED 2,12,NA,NA,NA,N,DAVIS TOWING,"104 N. CENTRAL, PETROLIA, TEXAS 76377",NONE,NA,NA,SOUTH,Y,0,0,1,0,0,1,0
15087444,2,MOTOR VEHICLE,N,N,TX,JYARJ16E49A016069,NA,ONG,YAMAHA,UNKNOWN,MOTORCYCLE,N,77357,2,NA,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,12,NA,NA,NA,N,,,NA,NA,SPEEDING - (OVERLIMIT),NORTH,Y,0,1,0,0,0,1,0
15087826,2,MOTOR VEHICLE,N,N,TN,1HD1KRM11EB704109,NA,RED,HARLEY-DAVIDSON,UNKNOWN,MOTORCYCLE,N,37323,1,PROOF OF LIABILITY INSURANCE,BACK END DAMAGE CONCENTRATED IMPACT,DAMAGED 5,6,NA,NA,NA,N,,,NONE,NA,NA,SOUTH,Y,1,0,0,0,0,1,0
15088403,2,MOTOR VEHICLE,N,N,TX,JS1GR7MA3F2100245,NA,BLU,SUZUKI,NA,MOTORCYCLE,N,78539,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,N,,,NONE,NA,NA,WEST,Y,0,0,1,0,0,1,0
15088560,2,MOTOR VEHICLE,N,N,TX,1HD1FCW133Y634427,2003,WHI,HARLEY-DAVIDSON,UNKNOWN,MOTORCYCLE,N,76116,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,1,NA,NA,NA,N,,,NONE,NA,NA,SOUTH,Y,0,0,1,0,0,1,0
15090669,2,MOTOR VEHICLE,N,N,TX,JH2PC37073M002510,2003,WHI,HONDA,NA,MOTORCYCLE,N,79336,1,LIABILITY INSURANCE POLICY,BACK END DAMAGE CONCENTRATED IMPACT,DAMAGED 7 HIGHEST,6,NA,NA,NA,Y,LUBBOCK WRECKER,LUBBOCK WRECKER  3209 SLATON HWY   806-7,NONE,NA,NA,SOUTH,Y,1,0,0,0,0,1,0
15094995,2,MOTOR VEHICLE,N,N,TX,JH2AF5816EK203863,NA,BLK,HONDA,NA,MOTORCYCLE,N,77840,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,4,NA,NA,NA,N,,,NONE,NA,NA,SOUTHEAST,Y,0,0,0,1,0,0,0
15095030,2,MOTOR VEHICLE,N,N,TX,1HD1FFM17DB661462,NA,BLK,HARLEY-DAVIDSON,UNKNOWN,MOTORCYCLE,N,75042,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,N,PRIVATE TOW,OWNERS ADDRESS,NA,NA,UNDER INFLUENCE - ALCOHOL,SOUTHWEST,Y,0,1,0,0,0,1,0
15110581,1,MOTOR VEHICLE,N,N,TX,,2000,GRN,HARLEY-DAVIDSON,UNKNOWN,MOTORCYCLE,N,76513,1,LIABILITY INSURANCE POLICY,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,N,LOOP 121 TOWING,LOOP 121 TOWING,FAILED TO YIELD ROW - EMERGENCY VEHICLE,OTHER (EXPLAIN IN NARRATIVE),NA,EAST,Y,0,1,0,0,0,1,0
15127240,1,MOTOR VEHICLE,N,N,TX,JYAVP07E71A004962,2001,ONG,YAMAHA,UNKNOWN,MOTORCYCLE,N,75146,2,NA,FRONT END DAMAGE CONCENTRATED IMPACT,DAMAGED 1 MINIMUM,12,NA,NA,NA,Y,J&N WRECKER SERVICE,"1319 BROOKSIDE, GLENN HEIGHTS, TX 75154",DRIVER INATTENTION,FOLLOWED TOO CLOSELY,NA,WEST,Y,0,0,1,0,0,1,0
